,0
7985,CC1=CC=C(NC(=O)N2CCC(C)CC2)C=C1
7986,CC1=CC=C(NC(=O)N2CCCCC2)C=C1
7987,CC1=CC=C(NC(=O)N2CCCCC2C)C=C1
7988,CC1=CC=C(NC(=O)O)C=C1
7989,CC1=CC=C(NC(=O)C2=CC=CC(Cl)=C2)C=C1
7990,CC1=CC=C(NC(=O)C2=CC=C(C)C=C2)C=C1
7991,CC1=CC=C(NC(=O)C2=CC=CC(C)=C2)C=C1
7992,CC1=CC=C(NC(=O)C2=CC=CC(F)=C2)C=C1
7993,CC1=CC=C(NC(=O)C2=CC=CC=C2)C=C1
7994,CC1=CC=C(NC(=O)C2=CC=CC=C2)S1
7995,CC1=CC=C(NC(=O)C2=CC=CC=C2N)C=C1
7996,CC1=CC=C(NC(=O)C2=CC=CN=C2)C=C1
7997,CC1=CC=C(NC(=O)C2=CC=N[NH]2)C=C1
7998,CC1=CC=C(NC(=O)C2=CC=NN2C)C=C1
7999,CC1=CC=C(NC(C)C(N)=O)C=C1
8000,CC1=CC=C(NC(C)C)C=C1
8001,CC1=CC=C(NC(C)C=O)C=C1
8002,CC1=CC=C(NC(C)CN)C=C1
8003,CC1=CC=C(NC(N)=O)C(F)=C1
8004,CC1=CC=C(NC(N)=O)C=C1
8005,CC1=CC=C(NC(N)=O)C=C1C
8006,CC1=CC=C(NC=O)C(Br)=C1
8007,CC1=CC=C(NC=O)C(C)=C1
8008,CC1=CC=C(NC=O)C=C1
8009,CC1=CC=C(NC=O)C=C1C
8010,CC1=CC=C(NC=O)C=C1Cl
8011,CC1=CC=C(NC=O)C=C1S
8012,CC1=CC=C(NC=O)C=C1S(N)(=O)=O
8013,CC1=CC=C(NC=O)C=C1S(N)=O
8014,CC1=CC=C(NC=O)C=C1SN
8015,CC1=CC=C(NC=O)C=C1[SH](=O)=O
8016,CC1=CC=C(NC=O)C=C1[SH]=O
8017,CC1=CC=C(NCC(=O)NC(C)C)C=C1
8018,CC1=CC=C(NCC(C)[NH3+])C=C1
8019,CC1=CC=C(NCC(N)=O)C=C1
8020,CC1=CC=C(NCC(N)=O)C=C1C
8021,CC1=CC=C(NCC2CC(=O)N(C)C2)C=C1
8022,CC1=CC=C(NCC2CCCCN2)C=C1
8023,CC1=CC=C(NCC2CCCCN2C)C=C1
8024,CC1=CC=C(NCC2CCCCN2C=O)C=C1
8025,CC1=CC=C(NCC2CCN(C)C2)C=C1
8026,CC1=CC=C(NCC2CCNC2)C=C1
8027,CC1=CC=C(NCC2CNC(=O)C2)C=C1
8028,CC1=CC=C(NCC=O)C=C1
8029,CC1=CC=C(NCC=O)C=C1C
8030,CC1=CC=C(NCC=O)C=C1Cl
8031,CC1=CC=C(NCCN)C(C)=C1
8032,CC1=CC=C(NCCN)C(O)=C1
8033,CC1=CC=C(NCCN)C=C1
8034,CC1=CC=C(NCCNC(C)C)C=C1
8035,CC1=CC=C(NCCNC=O)C=C1
8036,CC1=CC=C(NCCO)C=C1
8037,CC1=CC=C(NCCS)C=C1
8038,CC1=CC=C(NCC[NH3+])C=C1
8039,CC1=CC=C(NCN(C)C)C=C1
8040,CC1=CC=C(NCN)C(F)=C1
8041,CC1=CC=C(NCN)C=C1
8042,CC1=CC=C(NCN)C=C1C
8043,CC1=CC=C(NCN2CCC(C)CC2)C=C1
8044,CC1=CC=C(NCN2CCCCC2)C=C1
8045,CC1=CC=C(NCN2CCCCC2C)C=C1
8046,CC1=CC=C(NCNC=O)C=C1
8047,CC1=CC=C(NCC2=CC=CC(C)=C2)C=C1
8048,CC1=CC=C(NCC2=CC=CC(F)=C2)C=C1
8049,CC1=CC=C(NCC2=CC=CC=C2)C=C1
8050,CC1=CC=C(NCC2=CC=CC=C2)S1
8051,CC1=CC=C(NCC2=CC=CC=C2Cl)C=C1
8052,CC1=CC=C(NCC2=CC=CC=C2N)C=C1
8053,CC1=CC=C(NCC2=CC=CN=C2)C=C1
8054,CC1=CC=C(NCC2=CC=N[NH]2)C=C1
8055,CC1=CC=C(NCC2=CC=NN2C)C=C1
8056,CC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1
8057,CC1=CC=C(NS(=O)C2=CC=CC=C2)C=C1
8058,CC1=CC=C(NS(C)(=O)=O)C=C1
8059,CC1=CC=C(NS(C)=O)C=C1
8060,CC1=CC=C(NSC2=CC=CC=C2)C=C1
8061,CC1=CC=C(N[SH](=O)=O)C=C1
8062,CC1=CC=C(N[SH]=O)C=C1
8063,CC1=CC=C(O)C(NC(N)=O)=C1
8064,CC1=CC=C(O)C(NC=O)=C1
8065,CC1=CC=C(O)C(NCN)=C1
8066,CC1=CC=C(OC(F)F)C(O)=C1
8067,CC1=CC=C(OC(F)F)C=C1
8068,CC1=CC=C(OCC(=O)NC2=CC=CC(C)=C2)C=C1
8069,CC1=CC=C(OCC(C)O)C=C1
8070,CC1=CC=C(OCC(N)=O)C(O)=C1
8071,CC1=CC=C(OCC(N)=O)C=C1
8072,CC1=CC=C(OCC=O)C(O)=C1
8073,CC1=CC=C(OCC=O)C=C1
8074,CC1=CC=C(OCCN)C(O)=C1
8075,CC1=CC=C(OCCN)C=C1
8076,CC1=CC=C(OCCNC2=CC=CC(C)=C2)C=C1
8077,CC1=CC=C(OCCO)C=C1
8078,CC1=CC=C(OCF)C(O)=C1
8079,CC1=CC=C(OCF)C=C1
8080,CC1=CC=C(S(=O)(=O)N(C)C)C=C1
8081,CC1=CC=C(S(=O)(=O)N2CCC(C)CC2)C=C1
8082,CC1=CC=C(S(=O)(=O)N2CCCCC2)C=C1
8083,CC1=CC=C(S(=O)(=O)N2CCCCC2C)C=C1
8084,CC1=CC=C(S(=O)(=O)N2CCN(C)CC2)C=C1
8085,CC1=CC=C(S(=O)(=O)N2CCNCC2)C=C1
8086,CC1=CC=C(S(=O)(=O)NC2=CC=CC(C)=C2)C=C1
8087,CC1=CC=C(S(=O)(=O)NC2=CC=CC(C)=C2)C=C1
8088,CC1=CC=C(S(=O)(=O)NC2=CC=CC=C2)C=C1
8089,CC1=CC=C(S(=O)N(C)C)C=C1
8090,CC1=CC=C(S(=O)N2CCC(C)CC2)C=C1
8091,CC1=CC=C(S(=O)N2CCCCC2)C=C1
8092,CC1=CC=C(S(=O)N2CCCCC2C)C=C1
8093,CC1=CC=C(S(=O)N2CCN(C)CC2)C=C1
8094,CC1=CC=C(S(=O)N2CCNCC2)C=C1
8095,CC1=CC=C(S(=O)NC2=CC=CC(C)=C2)C=C1
8096,CC1=CC=C(S(=O)NC2=CC=CC(C)=C2)C=C1
8097,CC1=CC=C(S(=O)NC2=CC=CC=C2)C=C1
8098,CC1=CC=C(S(C)(=O)=O)C=C1
8099,CC1=CC=C(S(C)=O)C=C1
8100,CC1=CC=C(S(N)(=O)=O)C(C)=C1C
8101,CC1=CC=C(S(N)(=O)=O)C=C1
8102,CC1=CC=C(S(N)(=O)=O)C=C1C(N)=O
8103,CC1=CC=C(S(N)(=O)=O)C=C1CN
8104,CC1=CC=C(S(N)(=O)=O)O1
8105,CC1=CC=C(S(N)(=O)=O)S1
8106,CC1=CC=C(S(N)=O)C(C)=C1C
8107,CC1=CC=C(S(N)=O)C=C1
8108,CC1=CC=C(S(N)=O)C=C1C(N)=O
8109,CC1=CC=C(S(N)=O)C=C1CN
8110,CC1=CC=C(S(N)=O)O1
8111,CC1=CC=C(SN(C)C)C=C1
8112,CC1=CC=C(SN)C(C)=C1C
8113,CC1=CC=C(SN)C=C1
8114,CC1=CC=C(SN)C=C1C(N)=O
8115,CC1=CC=C(SN)C=C1CN
8116,CC1=CC=C(SN2CCC(C)CC2)C=C1
8117,CC1=CC=C(SN2CCCCC2)C=C1
8118,CC1=CC=C(SN2CCCCC2C)C=C1
8119,CC1=CC=C(SN2CCN(C)CC2)C=C1
8120,CC1=CC=C(SNC2=CC=CC(C)=C2)C=C1
8121,CC1=CC=C(SNC2=CC=CC(C)=C2)C=C1
8122,CC1=CC=C(SNC2=CC=CC=C2)C=C1
8123,CC1=CC=C([N-]S(C)(=O)=O)C=C1
8124,CC1=CC=C([N-]S(C)=O)C=C1
8125,CC1=CC=C([N-][SH](=O)=O)C=C1
8126,CC1=CC=C([N-][SH]=O)C=C1
8127,CC1=CC=C([SH](=O)=O)C(C)=C1C
8128,CC1=CC=C([SH](=O)=O)C=C1
8129,CC1=CC=C([SH](=O)=O)O1
8130,CC1=CC=C([SH]=O)C(C)=C1C
8131,CC1=CC=CC(C(=O)N2CCN(C)CC2)=C1
8132,CC1=CC=CC(C(=O)N2CCNCC2)=C1
8133,CC1=CC=CC(C(=O)N2CCOCC2)=C1
8134,CC1=CC=CC(C(=O)NC(C)C(N)=O)=C1
8135,CC1=CC=CC(C(=O)NC(C)C)=C1
8136,CC1=CC=CC(C(=O)NC(C)C=O)=C1
8137,CC1=CC=CC(C(=O)NC(C)CN)=C1
8138,CC1=CC=CC(C(=O)NCC(N)=O)=C1
8139,CC1=CC=CC(C(=O)NCC=O)=C1
8140,CC1=CC=CC(C(=O)NCCN)=C1
8141,CC1=CC=CC(C(=O)NN)=C1
8142,CC1=CC=CC(C(=O)NC2=CC=CC=C2)=C1
8143,CC1=CC=CC(C(N)=O)=C1
8144,CC1=CC=CC(C(O)CN)=C1
8145,CC1=CC=CC(C)=C1NC(=O)CN
8146,CC1=CC=CC(C)=C1NCCN
8147,CC1=CC=CC(C)=C1OC(C)C
8148,CC1=CC=CC(CC(C)C)=C1
8149,CC1=CC=CC(CC=O)=C1
8150,CC1=CC=CC(CCNC=O)=C1
8151,CC1=CC=CC(CN(C)C)=N1
8152,CC1=CC=CC(CN2CCN(C)CC2)=C1
8153,CC1=CC=CC(CNC(C)C(N)=O)=C1
8154,CC1=CC=CC(CNC(C)C)=C1
8155,CC1=CC=CC(CNC(C)C=O)=C1
8156,CC1=CC=CC(CNC(C)CN)=C1
8157,CC1=CC=CC(CNC=O)=C1
8158,CC1=CC=CC(CNCC(N)=O)=C1
8159,CC1=CC=CC(CNCC=O)=C1
8160,CC1=CC=CC(CNC2=CC=CC=C2)=C1
8161,CC1=CC=CC(CS(C)(=O)=O)=C1
8162,CC1=CC=CC(CS(C)=O)=C1
8163,CC1=CC=CC(C[SH](=O)=O)=C1
8164,CC1=CC=CC(C[SH]=O)=C1
8165,CC1=CC=CC(N(C)C)=N1
8166,CC1=CC=CC(N2CC(C(N)=O)CC2=O)=C1
8167,CC1=CC=CC(N2CC(C)CC2=O)=C1
8168,CC1=CC=CC(N2CC(C=O)CC2=O)=C1
8169,CC1=CC=CC(N2CC(CN)CC2=O)=C1
8170,CC1=CC=CC(N2CCC(C(N)=O)C2)=C1
8171,CC1=CC=CC(N2CCC(C=O)C2)=C1
8172,CC1=CC=CC(N2CCC(CN)C2)=C1
8173,CC1=CC=CC(NC(=O)C2CC2)=C1
8174,CC1=CC=CC(NC(=O)C2CCOC2)=C1
8175,CC1=CC=CC(NC(=O)CN(C)C)=C1
8176,CC1=CC=CC(NC(=O)CN(C)C=O)=C1
8177,CC1=CC=CC(NC(=O)CN)=C1
8178,CC1=CC=CC(NC(=O)CNC=O)=C1
8179,CC1=CC=CC(NC(=O)N(C)C(C)C)=C1
8180,CC1=CC=CC(NC(=O)N(C)C)=C1
8181,CC1=CC=CC(NC(=O)N2CCC(C)C2)=C1
8182,CC1=CC=CC(NC(=O)N2CCN(C)CC2)=C1
8183,CC1=CC=CC(NC(=O)N2CCNCC2)=C1
8184,CC1=CC=CC(NC(=O)NC(C)C)=C1
8185,CC1=CC=CC(NC(=O)NCC2=CC=CC=C2)=C1
8186,CC1=CC=CC(NC(=O)C2=CC=C(S)C=C2)=C1
8187,CC1=CC=CC(NC(=O)C2=CC=CC=C2)=C1
8188,CC1=CC=CC(NC(N)=O)=C1
8189,CC1=CC=CC(NCC2CC2)=C1
8190,CC1=CC=CC(NCC2CCOC2)=C1
8191,CC1=CC=CC(NCCN(C)C)=C1
8192,CC1=CC=CC(NCCN(C)C=O)=C1
8193,CC1=CC=CC(NCCN)=C1
8194,CC1=CC=CC(NCCNC=O)=C1
8195,CC1=CC=CC(NCN(C)C(C)C)=C1
8196,CC1=CC=CC(NCN(C)C)=C1
8197,CC1=CC=CC(NCN)=C1
8198,CC1=CC=CC(NCN2CCC(C)C2)=C1
8199,CC1=CC=CC(NCN2CCN(C)CC2)=C1
8200,CC1=CC=CC(NCN2CCNCC2)=C1
8201,CC1=CC=CC(NCNC(C)C)=C1
8202,CC1=CC=CC(NCNC(C)C2=CC=CC=C2)=C1
8203,CC1=CC=CC(NCNCC2=CC=CC=C2)=C1
8204,CC1=CC=CC(NCC2=CC=C(S)C=C2)=C1
8205,CC1=CC=CC(NCC2=CC=CC=C2)=C1
8206,CC1=CC=CC(OCC(=O)NC2=CC=CC=C2)=C1
8207,CC1=CC=CC(OCC(C)C)=C1
8208,CC1=CC=CC(OCCNC2=CC=CC=C2)=C1
8209,CC1=CC=CC(S(=O)(=O)N2CCOCC2)=C1
8210,CC1=CC=CC(S(=O)(=O)NC(C)C)=C1
8211,CC1=CC=CC(S(=O)N2CCOCC2)=C1
8212,CC1=CC=CC(S(=O)NC(C)C)=C1
8213,CC1=CC=CC(S([NH-])(=O)=O)=C1
8214,CC1=CC=CC(SNC(C)C)=C1
8215,CC1=CC=CC=C1N1C=C(C=O)C=N1
8216,CC1=CC=CC=C1C(C)NC(N)=O
8217,CC1=CC=CC=C1C(C)NCN
8218,CC1=CC=CC=C1C(F)(F)F
8219,CC1=CC=CC=C1C(O)CN
8220,CC1=CC=CC=C1C1CC1C=O
8221,CC1=CC=CC=C1C1CCN(C=O)C1
8222,CC1=CC=CC=C1CC(C)C
8223,CC1=CC=CC=C1CC(N)=O
8224,CC1=CC=CC=C1CCC=O
8225,CC1=CC=CC=C1CCNC=O
8226,CC1=CC=CC=C1CNC(N)=O
8227,CC1=CC=CC=C1CNCCN
8228,CC1=CC=CC=C1CNCN
8229,CC1=CC=CC=C1CNCC1=CC=CC=C1
8230,CC1=CC=CC=C1C[SH](=O)=O
8231,CC1=CC=CC=C1N1CC(C(N)=O)CC1=O
8232,CC1=CC=CC=C1N1CC(C)CC1=O
8233,CC1=CC=CC=C1N1CC(C=O)CC1=O
8234,CC1=CC=CC=C1N1CC(CN)CC1=O
8235,CC1=CC=CC=C1N1CCC(C(N)=O)C1
8236,CC1=CC=CC=C1N1CCC(C=O)C1
8237,CC1=CC=CC=C1N1CCC(CN)C1
8238,CC1=CC=CC=C1N1CCN(C=O)CC1
8239,CC1=CC=CC=C1NC(=O)C(C)S
8240,CC1=CC=CC=C1NC(=O)C(N)=O
8241,CC1=CC=CC=C1NC(=O)C1CC1
8242,CC1=CC=CC=C1NC(=O)C1CC1C
8243,CC1=CC=CC=C1NC(=O)C=O
8244,CC1=CC=CC=C1NC(=O)CCN
8245,CC1=CC=CC=C1NC(=O)CN
8246,CC1=CC=CC=C1NC(=O)CNC=O
8247,CC1=CC=CC=C1NC(=O)COC1=CC=CC=C1
8248,CC1=CC=CC=C1NC(=O)CS
8249,CC1=CC=CC=C1NC(=O)CC1=CC=CC=C1
8250,CC1=CC=CC=C1NC(=O)C1=CC=CC(Cl)=C1
8251,CC1=CC=CC=C1NC(=O)C1=CC=CC=C1O
8252,CC1=CC=CC=C1NC(=O)C1=CC=CN=C1
8253,CC1=CC=CC=C1NC(=O)C1=CC=CO1
8254,CC1=CC=CC=C1NC(=O)C1=CSC=C1
8255,CC1=CC=CC=C1NC(N)=S
8256,CC1=CC=CC=C1NCC(=O)NC(C)C
8257,CC1=CC=CC=C1NCC(C)S
8258,CC1=CC=CC=C1NCC1CC1
8259,CC1=CC=CC=C1NCC1CC1C
8260,CC1=CC=CC=C1NCCCN
8261,CC1=CC=CC=C1NCCN
8262,CC1=CC=CC=C1NCCNC(C)C
8263,CC1=CC=CC=C1NCCNC=O
8264,CC1=CC=CC=C1NCCOC1=CC=CC=C1
8265,CC1=CC=CC=C1NCCS
8266,CC1=CC=CC=C1NCCC1=CC=CC=C1
8267,CC1=CC=CC=C1NCC1=CC=CC=C1O
8268,CC1=CC=CC=C1NCC1=CC=CN=C1
8269,CC1=CC=CC=C1NCC1=CC=CO1
8270,CC1=CC=CC=C1NCC1=CSC=C1
8271,CC1=CC=CC=C1NS(C)(=O)=O
8272,CC1=CC=CC=C1NS(C)=O
8273,CC1=CC=CC=C1N[SH](=O)=O
8274,CC1=CC=CC=C1N[SH]=O
8275,CC1=CC=CC=C1OC(C)C
8276,CC1=CC=CC=C1OC(C)C(N)=O
8277,CC1=CC=CC=C1OC(C)C=O
8278,CC1=CC=CC=C1OC(C)CN
8279,CC1=CC=CC=C1OC(F)(F)F
8280,CC1=CC=CC=C1OC(F)F
8281,CC1=CC=CC=C1OCC(=O)N(C)C
8282,CC1=CC=CC=C1OCC(N)=O
8283,CC1=CC=CC=C1OCC=O
8284,CC1=CC=CC=C1OCCN
8285,CC1=CC=CC=C1OCCN(C)C
8286,CC1=CC=CC=C1OCC1=CC=CC=C1
8287,CC1=CC=CC=C1S(=O)(=O)N1CCCC1
8288,CC1=CC=CC=C1S(=O)(=O)N1CCCCC1
8289,CC1=CC=CC=C1S(=O)(=O)N1CCN(C)CC1
8290,CC1=CC=CC=C1S(=O)(=O)N1CCNCC1
8291,CC1=CC=CC=C1S(=O)(=O)NC1=CC=CC=C1
8292,CC1=CC=CC=C1S(=O)N1CCCC1
8293,CC1=CC=CC=C1S(=O)N1CCCCC1
8294,CC1=CC=CC=C1S(=O)N1CCN(C)CC1
8295,CC1=CC=CC=C1S(=O)N1CCNCC1
8296,CC1=CC=CC=C1S(=O)NC1=CC=CC=C1
8297,CC1=CC=CC=C1S(N)(=O)=O
8298,CC1=CC=CC=C1S(N)=O
8299,CC1=CC=CC=C1SN1CCN(C)CC1
8300,CC1=CC=CC=C1SNC1=CC=CC=C1
8301,CC1=CC=CN=C1C(N)=O
8302,CC1=CC=NC(OC(C)(C)C)=C1
8303,CC1=CC=NC(OC(C)C)=C1
8304,CC1=CC=NC=C1NC(N)=O
8305,CC1=CC=NN1C(C)(C)C
8306,CC1=CC=NN1C(C)C
8307,CC1=CN(C)N=C1C(C)(C)C
8308,CC1=CN(C)N=C1C(C)C
8309,CC1=CN(CC(C)C)N=C1
8310,CC1=CN(CC(C)C)N=C1C
8311,CC1=CN=C(C(C)C)S1
8312,CC1=CN=C(C(C)NC(N)=O)S1
8313,CC1=CN=C(C(C)NCN)S1
8314,CC1=CN=C(CCNC=O)S1
8315,CC1=CN=C(CNC(N)=O)S1
8316,CC1=CN=C(CNCN)S1
8317,CC1=CN=C(NC(=O)C2=CC=CC=C2)S1
8318,CC1=CN=C(NC=O)S1
8319,CC1=CN=C(NCC2=CC=CC=C2)S1
8320,CC1=CN=CC(C(=O)N(C)C)=C1
8321,CC1=CN=CC(C(=O)NC2=CC=CC=C2)=C1
8322,CC1=CN=CC(C(N)=O)=C1
8323,CC1=CN=CC(CN(C)C)=C1
8324,CC1=CN=CC(CNC2=CC=CC=C2)=C1
8325,CC1=CN=CC(NCC2=CC=CC=C2)=C1
8326,CC1=COC(C)=C1C(N)=O
8327,CC1=COC=C1C(=O)NC1=CC=CC=C1
8328,CC1=COC=C1CNC1=CC=CC=C1
8329,CC1=CSC(C(=O)NC2=CC=CC=C2)=C1
8330,CC1=CSC(C(C)NC=O)=N1
8331,CC1=CSC(CN(C)C)=N1
8332,CC1=CSC(CN(C)C=O)=N1
8333,CC1=CSC(CNC=O)=N1
8334,CC1=CSC(CNC2=CC=CC=C2)=C1
8335,CC1=CSC(CS(C)=O)=N1
8336,CC1=CSC(N)=C1C(=O)O
8337,CC1=CSC(NC(=O)C2=CC=CC=C2)=C1
8338,CC1=CSC(NC(=O)C2=CC=CC=C2)=N1
8339,CC1=CSC(NC=O)=C1C
8340,CC1=CSC(NC=O)=C1C(=O)O
8341,CC1=CSC(NC=O)=C1CO
8342,CC1=CSC(NCC2=CC=CC=C2)=C1
8343,CC1=CSC(NCC2=CC=CC=C2)=N1
8344,CC1=N[NH]C(C(=O)N(C)C)=C1
8345,CC1=N[NH]C(C(N)=O)=C1
8346,CC1=N[NH]C(C(N)=O)=C1Cl
8347,CC1=N[NH]C(C)=C1CCN
8348,CC1=N[NH]C(C)=C1NC(N)=O
8349,CC1=N[NH]C(C)=C1NC=O
8350,CC1=N[NH]C(C)=C1NCN
8351,CC1=N[NH]C(CC(C)C)=C1
8352,CC1=N[NH]C(CN(C)C)=C1
8353,CC1=N[NH]C(C[NH+](C)C)=C1
8354,CC1=N[NH]C(NC=O)=C1
8355,CC1=N[NH]C=C1C(=O)NC(C)C
8356,CC1=N[NH]C=C1C(C)NC=O
8357,CC1=N[NH]C=C1C(N)=O
8358,CC1=N[NH]C=C1CN(C)C
8359,CC1=N[NH]C=C1CNC(C)C
8360,CC1=N[NH]C=C1CNC(N)=O
8361,CC1=N[NH]C=C1CNC=O
8362,CC1=N[NH]C=C1CNCN
8363,CC1=N[NH]C=C1NC(=O)C(N)=O
8364,CC1=N[NH]C=C1NC(=O)C=O
8365,CC1=N[NH]C=C1NC(=O)C1=CC=CC=C1
8366,CC1=N[NH]C=C1NC(N)=O
8367,CC1=N[NH]C=C1NCC(N)=O
8368,CC1=N[NH]C=C1NCC=O
8369,CC1=N[NH]C=C1NCC1=CC=CC=C1
8370,CC1=N[NH]C=C1S(N)(=O)=O
8371,CC1=NC(C(=O)NC(C)C)=CS1
8372,CC1=NC(C(C)(C)C)=CS1
8373,CC1=NC(C(C)C)=NO1
8374,CC1=NC(C)=C(C(N)=O)S1
8375,CC1=NC(CC(N)=O)=CS1
8376,CC1=NC(CNC(C)C)=CS1
8377,CC1=NC(CNC=O)=NO1
8378,CC1=NC2=CC=C(NC=O)C=C2O1
8379,CC1=CC(C(N)=O)=C2C=CC=CC2=N1
8380,CC1=NC=C(C(=O)N2CCCCC2)S1
8381,CC1=NC=CC=C1C(F)(F)F
8382,CC1=NC=CC=C1C(F)F
8383,CC1=NC=CC=C1OCC(F)F
8384,CC1=NC=CC=C1OCCF
8385,CC1=NN(C2=CC=CC=C2)C(NC=O)=C1
8386,CC1=NN(C(C)(C)C)C=C1
8387,CC1=NN(C)C(C)=C1CN
8388,CC1=NN(C)C(C)=C1NC(N)=O
8389,CC1=NN(C)C(C)=C1NC=O
8390,CC1=NN(C)C(C)=C1NCN
8391,CC1=NN(C)C(NC=O)=C1
8392,CC1=NN(C)C=C1C(=O)N1CCCCC1
8393,CC1=NN(C)C=C1C(=O)NC(C)C
8394,CC1=NN(C)C=C1C(C)C
8395,CC1=NN(C)C=C1C(C)N
8396,CC1=NN(C)C=C1C(C)NC=O
8397,CC1=NN(C)C=C1C(N)=O
8398,CC1=NN(C)C=C1C=O
8399,CC1=NN(C)C=C1CCN
8400,CC1=NN(C)C=C1CN
8401,CC1=NN(C)C=C1CN1CCCCC1
8402,CC1=NN(C)C=C1CNC(C)C
8403,CC1=NN(C)C=C1CNC(N)=O
8404,CC1=NN(C)C=C1CNC=O
8405,CC1=NN(C)C=C1CNCN
8406,CC1=NN(C)C=C1NC(=O)C(N)=O
8407,CC1=NN(C)C=C1NC(=O)C=O
8408,CC1=NN(C)C=C1NC(N)=O
8409,CC1=NN(C)C=C1NCC(N)=O
8410,CC1=NN(C)C=C1NCC=O
8411,CC1=NN(C)C=C1NCN
8412,CC1=NN(CC(C)C)C=C1
8413,CC1=NN(CC(N)=O)C=C1
8414,CC1=NN2CCCC(NC=O)C2=N1
8415,CC1=NN=C(NC(N)=O)S1
8416,CC1=NN=C(NC=O)S1
8417,CC1=NN=C(SCC(N)=O)[NH]1
8418,CC1=NN=C(SCC(N)=O)N1C
8419,CC1=NN=C(SCC=O)[NH]1
8420,CC1=NN=C(SCC=O)N1C
8421,CC1=NN=C(SCCN)[NH]1
8422,CC1=NN=C(SCCN)N1C
8423,CC1=NOC(C(C)(C)C)=N1
8424,CC1=NOC(C(C)NC(N)=O)=N1
8425,CC1=NOC(C(C)NC=O)=N1
8426,CC1=NOC(C(C)NCN)=N1
8427,CC1=NOC(C)=C1C(C)N
8428,CC1=NOC(C)=C1C(C)NC=O
8429,CC1=NOC(C)=C1C(N)=O
8430,CC1=NOC(C)=C1CC(N)=O
8431,CC1=NOC(C)=C1CC=O
8432,CC1=NOC(C)=C1CCN
8433,CC1=NOC(C)=C1CNC=O
8434,CC1=NOC(C)=C1NC=O
8435,CC1=NOC(C2CCCCN2C=O)=N1
8436,CC1=NOC(CCC(N)=O)=N1
8437,CC1=NOC(CCC=O)=N1
8438,CC1=NOC(CCCN)=N1
8439,CC1=NOC(CNC(N)=O)=N1
8440,CC1=NOC(CNC=O)=N1
8441,CC1=NOC(CNCN)=N1
8442,CC1=NOC(CS(C)=O)=N1
8443,CC1=NOC=C1C(C)NC=O
8444,CC1=NOC=C1CNC=O
8445,CC1=NOC=C1NC(N)=O
8446,ClC1=CC=C(NCC2=CC=CC=C2)C=C1
8447,ClC1=CC=CC=C1CNC1=CC=CC=C1
8448,CN1C=C(C(N)=O)C(C(C)(C)C)=N1
8449,CN1C=C(C(N)=O)C2=CC=CC=C21
8450,CN1C=C(C(N)=O)C=CC1=O
8451,CN1C=C(C(N)=O)C=N1
8452,CN1C=C(C=O)C(C2=CC=CC=C2)=N1
8453,CN1C=C(C=O)C(C(C)(C)C)=N1
8454,CN1C=C(CN)C(C(C)(C)C)=N1
8455,CN1C=C(CNC(N)=O)C=N1
8456,CN1C=C(CNC=O)C=N1
8457,CN1C=C(CNCN)C=N1
8458,CN1C=C(NC(=O)C(N)=O)C=N1
8459,CN1C=C(NC(=O)C=O)C=N1
8460,CN1C=C(NC(=O)CN)C=N1
8461,CN1C=C(NC(N)=O)C=N1
8462,CN1C=C(NC=O)C=CC1=O
8463,CN1C=C(NCCN)C=N1
8464,CN1C=C(S(N)(=O)=O)C=N1
8465,CN1C=CC(C(C)(C)C)=N1
8466,CN1C=CC(C(F)(F)F)=N1
8467,CN1C=CC(NCC(N)=O)=N1
8468,CN1C=CC(NCC=O)=N1
8469,CN1C=NC(CNC=O)=N1
8470,CN1C=NC(S(N)(=O)=O)=C1
8471,CN1C=NN=C1SCC(N)=O
8472,CN1C=NN=C1SCC=O
8473,CN1C=NN=C1SCCN
8474,CN1N=C(C(N)=O)C=C1C1CC1
8475,CN1N=C(C(N)=O)C=CC1=O
8476,CN1N=C(C=O)C=C1C1CC1
8477,CN1N=C(CN)C=C1C1CC1
8478,CN1N=CC2=C1CCCC2NC=O
8479,CN1N=CC=C1C(=O)N1CCCCC1
8480,CN1N=CC=C1C(=O)NC1=CC=CC=C1
8481,CN1N=CC=C1C(N)=O
8482,CN1N=CC=C1CNC1=CC=CC=C1
8483,CN1N=CC=C1C[NH+](C)C
8484,CN1N=CC=C1NC(=O)C1=CC=CC=C1
8485,CN1N=CC=C1NC(N)=O
8486,CN1N=CC=C1NC=O
8487,CN1N=CC=C1NCN
8488,CN1N=CC=C1NCC1=CC=CC=C1
8489,CN1N=CN=C1NC(N)=O
8490,FC(F)(F)CN1CCCC1
8491,FC(F)(F)COC1=CC=CC=C1
8492,FC(F)(F)OC1=CC=CC=C1
8493,FC(F)(F)C1=CC=CC(Cl)=C1
8494,FC(F)(F)C1=CC=CC=C1S
8495,FC(F)COC1=CC=CC=C1
8496,FC(F)COC1=CC=CN=C1
8497,FC(F)CC1=CC=CC=C1
8498,FC(F)C1=CC=CC=C1S
8499,FC1=CC=CC(CNCC2=CC=CC=C2)=C1
8500,FC1=CC=CC(CNC2=CC=CC=C2)=C1
8501,FC1=CC=C(SNC2=CC=CC=C2)C=C1
8502,FC1=CC=CC(NCN2CCCCC2)=C1
8503,FC1=CC=CC=C1C(F)(F)F
8504,FC1=CC=CC=C1CNCC1=CC=CC=C1
